title,rework,severity,project,description
751,30,3,14,<br>Rename "pattern" which hides the field declared at line 194.
751,30,3,14,<br>Rename "base" which hides the field declared at line 54.
751,30,3,14,<br>Rename "resultVariable" which hides the field declared at line 119.
751,30,3,14,<br>Rename "transactionIsolation" which hides the field declared at line 52.
753,10,2,14,<br>Remove this method to simply inherit it.
755,5,3,14,<br>Add a nested comment explaining why this method is empty- throw an UnsupportedOperationException or complete the implementation.
758,5,3,14,<br>Merge this if statement with the enclosing one.
760,10,3,14,<br>Reduce the number of conditional operators (28) used in the expression (maximum allowed 3).
760,10,3,14,<br>Reduce the number of conditional operators (6) used in the expression (maximum allowed 3).
760,10,3,14,<br>Reduce the number of conditional operators (4) used in the expression (maximum allowed 3).
760,10,3,14,<br>Reduce the number of conditional operators (5) used in the expression (maximum allowed 3).
761,20,3,14,<br>Reduce this anonymous class number of lines from 35 to at most 20- or make it a named class.
761,20,3,14,<br>Reduce this anonymous class number of lines from 26 to at most 20- or make it a named class.
761,20,3,14,<br>Reduce this anonymous class number of lines from 33 to at most 20- or make it a named class.
761,20,3,14,<br>Reduce this anonymous class number of lines from 28 to at most 20- or make it a named class.
761,20,3,14,<br>Reduce this anonymous class number of lines from 21 to at most 20- or make it a named class.
761,20,3,14,<br>Reduce this anonymous class number of lines from 25 to at most 20- or make it a named class.
761,20,3,14,<br>Reduce this anonymous class number of lines from 24 to at most 20- or make it a named class.
761,20,3,14,<br>Reduce this anonymous class number of lines from 41 to at most 20- or make it a named class.
761,20,3,14,<br>Reduce this anonymous class number of lines from 36 to at most 20- or make it a named class.
763,5,3,14,<br>Remove this unused "log" private field.
766,30,4,14,<br>Add a "clone()" method to this class.
767,10,4,14,<br>This branch can not be reached because the condition duplicates a previous condition in the same sequence of "if/else if" statements
769,10,3,14,<br>Make this final field static too.
771,5,3,14,<br>Remove the unused method parameter(s) "e".
771,5,3,14,<br>Remove the unused method parameter(s) "properties".
771,5,3,14,<br>Remove the unused method parameter(s) "initial".
771,5,3,14,<br>Remove the unused method parameter(s) "pageEncodings-formEncodings".
771,5,3,14,<br>Remove the unused method parameter(s) "actionEvent".
771,5,3,14,<br>Remove the unused method parameter(s) "row-column".
771,5,3,14,<br>Remove the unused method parameter(s) "anEvent".
771,5,3,14,<br>Remove the unused method parameter(s) "evt".
771,5,3,14,<br>Remove the unused method parameter(s) "name".
771,5,3,14,<br>Remove the unused method parameter(s) "host-port-localAddress-localPort-timeout".
771,5,3,14,<br>Remove the unused method parameter(s) "l".
771,5,3,14,<br>Remove the unused method parameter(s) "keyType-issuers".
771,5,3,14,<br>Remove the unused method parameter(s) "offset".
771,5,3,14,<br>Remove the unused method parameter(s) "asc".
771,5,3,14,<br>Remove the unused method parameter(s) "parameter".
771,5,3,14,<br>Remove the unused method parameter(s) "o".
774,10,3,14,<br>The Cyclomatic Complexity of this class is 250 which is greater than 200 authorized.
774,10,3,14,<br>The Cyclomatic Complexity of this class is 297 which is greater than 200 authorized.
777,10,3,14,<br>Make this finalize() method protected.
781,5,3,14,<br>Remove this unused "i" local variable.
782,60,3,14,<br>Add a default case to this switch.
785,5,4,14,<br>Equality tests should not be made with floating point values.
787,10,2,14,<br>Remove the literal "true" boolean value.
788,2,2,14,<br>Immediately return this expression instead of assigning it to the temporary variable "notNull".
788,2,2,14,<br>Immediately return this expression instead of assigning it to the temporary variable "emptyColl".
788,2,2,14,<br>Immediately return this expression instead of assigning it to the temporary variable "wrapper".
788,2,2,14,<br>Immediately return this expression instead of assigning it to the temporary variable "notOther".
788,2,2,14,<br>Immediately return this expression instead of assigning it to the temporary variable "up".
788,2,2,14,<br>Immediately return this expression instead of assigning it to the temporary variable "cookie".
788,2,2,14,<br>Immediately return this expression instead of assigning it to the temporary variable "msg".
788,2,2,14,<br>Immediately return this expression instead of assigning it to the temporary variable "propertyValue".
788,2,2,14,<br>Immediately return this expression instead of assigning it to the temporary variable "p1".
788,2,2,14,<br>Immediately return this expression instead of assigning it to the temporary variable "loadedTree".
788,2,2,14,<br>Immediately return this expression instead of assigning it to the temporary variable "topValue".
788,2,2,14,<br>Immediately return this expression instead of assigning it to the temporary variable "t".
788,2,2,14,<br>Immediately return this expression instead of assigning it to the temporary variable "local".
788,2,2,14,<br>Immediately return this expression instead of assigning it to the temporary variable "notExpression".
788,2,2,14,<br>Immediately return this expression instead of assigning it to the temporary variable "nodes".
788,2,2,14,<br>Immediately return this expression instead of assigning it to the temporary variable "page".
788,2,2,14,<br>Immediately return this expression instead of assigning it to the temporary variable "okColl".
788,2,2,14,<br>Immediately return this expression instead of assigning it to the temporary variable "b".
788,2,2,14,<br>Immediately return this expression instead of assigning it to the temporary variable "prop".
788,2,2,14,<br>Immediately return this expression instead of assigning it to the temporary variable "m".
788,2,2,14,<br>Immediately return this expression instead of assigning it to the temporary variable "attr".
788,2,2,14,<br>Immediately return this expression instead of assigning it to the temporary variable "uri".
788,2,2,14,<br>Immediately return this expression instead of assigning it to the temporary variable "h".
788,2,2,14,<br>Immediately return this expression instead of assigning it to the temporary variable "evt".
788,2,2,14,<br>Immediately return this expression instead of assigning it to the temporary variable "base".
788,2,2,14,<br>Immediately return this expression instead of assigning it to the temporary variable "propertiesBasedPrefixResolver".
788,2,2,14,<br>Immediately return this expression instead of assigning it to the temporary variable "s".
789,10,3,14,<br>Replace this if-then-else statement by a single return statement.
790,1,3,14,<br>Remove those useless parentheses.
792,5,2,14,<br>Remove this unnecessary cast to "Class[]".
796,30,3,14,<br>Hide this public constructor.
796,30,3,14,<br>Add a private constructor to hide the implicit public one.
803,20,3,14,<br>Define and throw a dedicated exception instead of using a generic one.
804,20,3,14,<br>Replace the synchronized class "Vector" by an unsynchronized one such as "ArrayList" or "LinkedList".
804,20,3,14,<br>Replace the synchronized class "Hashtable" by an unsynchronized one such as "HashMap".
804,20,3,14,<br>Replace the synchronized class "Stack" by an unsynchronized one such as "Deque".
805,10,3,14,<br>Rename field "nanoOffset"
805,10,3,14,<br>Rename field "ARGUMENTS"
805,10,3,14,<br>Rename field "data"
805,10,3,14,<br>Rename field "templates"
808,30,3,14,<br>Make "helpDoc" transient or serializable.
808,30,3,14,<br>Make "lastUsed" transient or serializable.
808,30,3,14,<br>Make "file_load_recent_files" transient or serializable.
808,30,3,14,<br>Make "model" transient or serializable.
808,30,3,14,<br>Make "files" transient or serializable.
808,30,3,14,<br>Make "state" transient or serializable.
808,30,3,14,<br>Make "extractor" transient or serializable.
808,30,3,14,<br>Make "enableListener" transient or serializable.
808,30,3,14,<br>Make "sampleListener" transient or serializable.
808,30,3,14,<br>Make "remote_engine_start" transient or serializable.
808,30,3,14,<br>Make "SOAPHeader" transient or serializable.
808,30,3,14,<br>Make "logPanel" transient or serializable.
808,30,3,14,<br>Make "treeModel" transient or serializable.
808,30,3,14,<br>Make "argsPanel" transient or serializable.
808,30,3,14,<br>Make "beanInfo" transient or serializable.
808,30,3,14,<br>Make "sampleStore" transient or serializable.
808,30,3,14,<br>Make "ROOTSAMPLE" transient or serializable.
808,30,3,14,<br>Make "valueTA" transient or serializable.
808,30,3,14,<br>Make "removeButtons" transient or serializable.
808,30,3,14,<br>Make "subjects" transient or serializable.
808,30,3,14,<br>Make "menuBar" transient or serializable.
808,30,3,14,<br>Make "testListener" transient or serializable.
808,30,3,14,<br>Make "varMap" transient or serializable.
808,30,3,14,<br>Make "serverListMap" transient or serializable.
808,30,3,14,<br>Make "SAMPLE" transient or serializable.
808,30,3,14,<br>Make "templateList" transient or serializable.
808,30,3,14,<br>Make "functionList" transient or serializable.
808,30,3,14,<br>Make "keys" transient or serializable.
808,30,3,14,<br>Make "remote_engine_exit" transient or serializable.
808,30,3,14,<br>Make "serverPanelMap" transient or serializable.
808,30,3,14,<br>Make "responseData" transient or serializable.
808,30,3,14,<br>Make "GRAPH" transient or serializable.
808,30,3,14,<br>Make "headerFields" transient or serializable.
808,30,3,14,<br>Make "myBorder" transient or serializable.
808,30,3,14,<br>Make "remote_engine_stop" transient or serializable.
808,30,3,14,<br>Make "sender" transient or serializable.
808,30,3,14,<br>Make "securitySettingsPanel" transient or serializable.
808,30,3,14,<br>Make "xPoints" transient or serializable.
808,30,3,14,<br>Make "namePanel" transient or serializable.
808,30,3,14,<br>Make "httpImplementation" transient or serializable.
808,30,3,14,<br>Make "searchTF" transient or serializable.
808,30,3,14,<br>Make "hosts" transient or serializable.
808,30,3,14,<br>Make "summariser" transient or serializable.
808,30,3,14,<br>Make "nodesForRemoval" transient or serializable.
808,30,3,14,<br>Make "cookieManagers" transient or serializable.
808,30,3,14,<br>Make "remote_engine_shut" transient or serializable.
808,30,3,14,<br>Make "textArea" transient or serializable.
808,30,3,14,<br>Make "allUsers" transient or serializable.
808,30,3,14,<br>Make "listeners" transient or serializable.
808,30,3,14,<br>Make "colorList" transient or serializable.
808,30,3,14,<br>Make "rootNode" transient or serializable.
808,30,3,14,<br>Make "sampleTable" transient or serializable.
808,30,3,14,<br>Make "kerberosManager" transient or serializable.
808,30,3,14,<br>Make "data" transient or serializable.
808,30,3,14,<br>Make "manager" transient or serializable.
808,30,3,14,<br>Make "propertyMap" transient or serializable.
808,30,3,14,<br>Make "decoratedSender" transient or serializable.
808,30,3,14,<br>Make "result" transient or serializable.
808,30,3,14,<br>Make "args" transient or serializable.
808,30,3,14,<br>Make "method" transient or serializable.
808,30,3,14,<br>Make "postBodyContent" transient or serializable.
808,30,3,14,<br>Make "cutPasteFunction" transient or serializable.
808,30,3,14,<br>Make "propMap" transient or serializable.
808,30,3,14,<br>Make "icon" transient or serializable.
808,30,3,14,<br>Make "MODEL" transient or serializable.
808,30,3,14,<br>Make "LOCK" transient or serializable.
808,30,3,14,<br>Make "pointShape" transient or serializable.
808,30,3,14,<br>Make "value" transient or serializable.
808,30,3,14,<br>Make "assertionResults" transient or serializable.
808,30,3,14,<br>Make "SERVERMAP" transient or serializable.
808,30,3,14,<br>Make "yPoints" transient or serializable.
808,30,3,14,<br>Make "saveConfig" transient or serializable.
808,30,3,14,<br>Make "commentPanel" transient or serializable.
808,30,3,14,<br>Make "subResults" transient or serializable.
808,30,3,14,<br>Make "header" transient or serializable.
808,30,3,14,<br>Make "xpath" transient or serializable.
808,30,3,14,<br>Make "listener" transient or serializable.
808,30,3,14,<br>Make "plot" transient or serializable.
808,30,3,14,<br>Make "parameterPanel" transient or serializable.
808,30,3,14,<br>Make "format" transient or serializable.
808,30,3,14,<br>Make "stringsToSkip" transient or serializable.
808,30,3,14,<br>Make "tableModel" transient or serializable.
808,30,3,14,<br>Make "toolbar" transient or serializable.
808,30,3,14,<br>Make "managersInUse" transient or serializable.
808,30,3,14,<br>Make "current" transient or serializable.
809,60,3,14,<br>Method has 12 parameters- which is greater than 7 authorized.
809,60,3,14,<br>Method has 8 parameters- which is greater than 7 authorized.
809,60,3,14,<br>Method has 13 parameters- which is greater than 7 authorized.
809,60,3,14,<br>Method has 10 parameters- which is greater than 7 authorized.
809,60,3,14,<br>Method has 11 parameters- which is greater than 7 authorized.
809,60,3,14,<br>Method has 9 parameters- which is greater than 7 authorized.
810,20,3,14,<br>Extract this nested try block into a separate method.
815,20,3,14,<br>Either remove or fill this block of code.
817,5,4,14,<br>Use "BigDecimal.valueOf" instead.
819,1,3,14,<br>Move this closing curly brace to the next line.
823,2,2,14,<br>Replace all tab characters in this file by sequences of white-spaces.
824,20,4,14,<br>Remove this call to "exit" or ensure it is really required.
827,10,4,14,<br>Use a logger to log this exception.
831,1,3,14,<br>At most one statement is allowed per line- but 2 statements were found on this line.
832,15,5,14,<br>"@" is not available at runtime and cannot be seen with reflection.
834,20,3,14,<br>Rename this local variable name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.
835,10,3,14,<br>Move the "OUT" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "form" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "ERR" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "Boolean" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "java.lang.String" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "thread" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "mapping" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "http" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "https" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "=" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "OK" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "option" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "testelement" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "bsh.engine.BshScriptEngine" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "Shutdown" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "1.0" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "textarea" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "pop3" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "input" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "t" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "calcMode" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "shareMode" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "collection" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "ignoreResources" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "report" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "_version" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "Integer" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "select" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "property" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "sun.awt.X11.XToolkit" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "map" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "HttpVersion" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "next" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "HeapDump" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "paramname" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "\\t" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "Long" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "thread_suffix" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "browse" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "true" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "org.apache.jmeter.control.ModuleController" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "." string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "merge" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "scriptLanguage" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "false" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "default" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "0" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "__StringFromFile" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "_file_version" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "f" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "thread_prefix" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "_file_encoding" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "pop3s" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "next()" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "paramvalue" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "string" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "parameter" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "StopTestNow" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "|" string literal on the left side of this string comparison.
835,10,3,14,<br>Move the "chunked" string literal on the left side of this string comparison.
837,60,1,14,<br>Do not forget to remove this deprecated code someday.
839,20,3,14,<br>Take the required action to fix the issue indicated by this comment.
841,20,1,14,<br>Complete the task associated to this TODO comment.
842,20,3,14,<br>Rename this field name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.
844,20,3,14,<br>Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.
423,120,3,15,<br>2 duplicated blocks of code.
423,180,3,15,<br>3 duplicated blocks of code.
423,1020,3,15,<br>17 duplicated blocks of code.
423,240,3,15,<br>4 duplicated blocks of code.
423,720,3,15,<br>12 duplicated blocks of code.
423,480,3,15,<br>8 duplicated blocks of code.
423,300,3,15,<br>5 duplicated blocks of code.
423,420,3,15,<br>7 duplicated blocks of code.
423,360,3,15,<br>6 duplicated blocks of code.
423,60,3,15,<br>1 duplicated blocks of code.
628,30,5,15,<br>This class overrides "equals()" and should therefore also override "hashCode()".
634,10,2,15,<br>Reorder the modifiers to comply with the Java Language Specification.
641,10,3,15,<br>The return type of this method should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,15,<br>The type of the "readFunctors" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,15,<br>The type of the "xlabels" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,15,<br>The type of the "onlySubSamplerListeners" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,15,<br>The type of the "names" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,15,<br>The type of the "commands" object should be an interface such as "Set" rather than the implementation "HashSet".
641,10,3,15,<br>The return type of this method should be an interface such as "Map" rather than the implementation "Hashtable".
641,10,3,15,<br>The type of the "pages" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,15,<br>The type of the "INCPATTERNS" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,15,<br>The type of the "ops" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,15,<br>The type of the "writeFunctors" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,15,<br>The type of the "al" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,15,<br>The type of the "listenerSet" object should be an interface such as "Set" rather than the implementation "HashSet".
641,10,3,15,<br>The type of the "t" object should be an interface such as "Map" rather than the implementation "Hashtable".
641,10,3,15,<br>The type of the "stackLocalCopy" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,15,<br>The type of the "ldapContexts" object should be an interface such as "ConcurrentMap" rather than the implementation "ConcurrentHashMap".
641,10,3,15,<br>The type of the "sortedVals" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,15,<br>The type of the "table" object should be an interface such as "Map" rather than the implementation "Hashtable".
641,10,3,15,<br>The type of the "newRecentFiles" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,15,<br>The type of the "dset" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,15,<br>The type of the "listRequestView" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,15,<br>The type of the "reqHeaders" object should be an interface such as "Map" rather than the implementation "Hashtable".
641,10,3,15,<br>The type of the "templates" object should be an interface such as "Map" rather than the implementation "LinkedHashMap".
641,10,3,15,<br>The type of the "m_optionIndex" object should be an interface such as "Map" rather than the implementation "Hashtable".
641,10,3,15,<br>The type of the "partlist" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,15,<br>The type of the "sortedResults" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,15,<br>The type of the "newlist" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,15,<br>The type of the "objects" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,15,<br>The type of the "v_names" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,15,<br>The type of the "iterationListeners" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,15,<br>The type of the "samplerContext" object should be an interface such as "ConcurrentMap" rather than the implementation "ConcurrentHashMap".
641,10,3,15,<br>The type of the "listPaths" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,15,<br>The type of the "result" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,15,<br>The type of the "mChangeListeners" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,15,<br>The type of the "copyList" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,15,<br>The type of the "linkedHeaders" object should be an interface such as "Map" rather than the implementation "LinkedHashMap".
641,10,3,15,<br>The type of the "menuItems" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,15,<br>The type of the "set" object should be an interface such as "Set" rather than the implementation "HashSet".
641,10,3,15,<br>The type of the "compiledComponents" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,15,<br>The type of the "data" object should be an interface such as "Map" rather than the implementation "HashMap".
641,10,3,15,<br>The type of the "p_stack" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,15,<br>The type of the "classes" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,15,<br>The type of the "list" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,15,<br>The type of the "MAP" object should be an interface such as "ConcurrentMap" rather than the implementation "ConcurrentHashMap".
641,10,3,15,<br>The type of the "handlerMap" object should be an interface such as "Map" rather than the implementation "HashMap".
641,10,3,15,<br>The type of the "posts" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,15,<br>The type of the "pres" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,15,<br>The type of the "sortedAttrs" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,15,<br>The type of the "result" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,15,<br>The type of the "clients" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,15,<br>The type of the "urlConfigs" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,15,<br>The type of the "EXCPATTERNS" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,15,<br>The type of the "items" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,15,<br>The return type of this method should be an interface such as "Map" rather than the implementation "LinkedHashMap".
641,10,3,15,<br>The type of the "stack" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,15,<br>The type of the "lhm" object should be an interface such as "Map" rather than the implementation "LinkedHashMap".
641,10,3,15,<br>The type of the "elements" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,15,<br>The type of the "outputValues" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,15,<br>The type of the "objects" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,15,<br>The type of the "env" object should be an interface such as "Map" rather than the implementation "Hashtable".
641,10,3,15,<br>The type of the "menuCreators" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,15,<br>The type of the "HOST2SSL_SOCK_FAC" object should be an interface such as "Map" rather than the implementation "HashMap".
641,10,3,15,<br>The type of the "clone" object should be an interface such as "List" rather than the implementation "ArrayList".
644,5,3,15,<br>Make the "logger" logger private static final and rename it to comply with the format "LOG(?:GER)?".
644,5,3,15,<br>Make the "log" logger private static final and rename it to comply with the format "LOG(?:GER)?".
644,5,3,15,<br>Rename the "logger" logger to comply with the format "LOG(?:GER)?".
644,5,3,15,<br>Make the "l" logger private static final and rename it to comply with the format "LOG(?:GER)?".
644,5,3,15,<br>Make the "_log" logger private static final and rename it to comply with the format "LOG(?:GER)?".
644,5,3,15,<br>Rename the "log" logger to comply with the format "LOG(?:GER)?".
645,30,3,15,<br>Make this IP "127.0.0.1" address configurable.
647,20,4,15,<br>Do not override the Object.finalize() method.
648,30,3,15,<br>Refactor the code in order to not assign to this loop counter from within the loop body.
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "splittee".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "impl".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "query".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "filename".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "reader".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "node".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "line".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "areFollowingRedirect".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "name".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "label".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "pos".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "className".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "res".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "contentEncoding".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "tree".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "myTarget".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "content".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "t".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "logFile".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "policy".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "_height".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "url".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "errorMsg".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "jmlogfile".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "file".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "bindings".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "_title".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "reqAttr".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "_width".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "current".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "strClassName".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "value".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "impls".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "path".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "found".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "_maxLength".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "selectName".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "inForm".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "baseUrl".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "result".
649,5,3,15,<br>Introduce a new variable instead of reusing the parameter "container".
655,30,4,15,<br>Don't try to be smarter than the JVM- remove this call to run the garbage collector.
661,20,3,15,<br>Remove usage of generic wildcard type.
665,1,2,15,<br>Move this constructor to comply with Java Code Conventions.
665,1,2,15,<br>Move this variable to comply with Java Code Conventions.
667,20,2,15,<br>Move constants to a class or enum.
671,5,5,15,<br>Add a call to super.finalize() at the end of this Object.finalize() implementation.
673,10,3,15,<br>Make propertyName a static final constant or non-public and provide accessors if needed.
673,10,3,15,<br>Make activeThreads a static final constant or non-public and provide accessors if needed.
673,10,3,15,<br>Make startedThreads a static final constant or non-public and provide accessors if needed.
673,10,3,15,<br>Make two a static final constant or non-public and provide accessors if needed.
673,10,3,15,<br>Make finishedThreads a static final constant or non-public and provide accessors if needed.
673,10,3,15,<br>Make errorOrFatal a static final constant or non-public and provide accessors if needed.
675,5,4,15,<br>Correct this "&" to "&&".
677,2,3,15,<br>Identical sub-expressions on both sides of operator "||"
680,10,2,15,<br>Define a constant instead of duplicating this literal "searchresults" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "Error loading class " 10 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "http.proxyPort" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "textbox_tooltip_cell" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "binddn" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "aggregate_report_min" 3 times.
